timestamp,stepresult,id
1615790336819,-EBFF,HBJEIFHAFDJIADDBGDJ
1615790425618,-EBFF,HBJEIFHAFDJIADDBGDJ
1615783354207,-FACJ,FEGFEBICDHIJBDBFEG
1615865201107,-FACJ,GIJFJCHEBBGFIGFGJDG
1615809937811,-FACJ,BEICACJIDCHAHDFHBDA
1615876999639,-EBFF,FDDGFGBBCFIFBBJEIEC
1615814445413,-FACJ,BIDHGDDDAFGBADBGJEB
1615814642590,-FAFF,BIDHGDDDAFGBADBGJEB
1615785342933,-FACJ,IEDADFCDJFIAJAHCGBD
1615785540745,-FAFF,IEDADFCDJFIAJAHCGBD
1615805780841,-FACJ,GEBFHIIAADCAHGEHIJC
1615832939061,-FAFB,DIBIBDFBBFAFDGHHJEF
1615833104701,-EBFF,DIBIBDFBBFAFDGHHJEF
1615783064843,-FACJ,FFEAADBDFJCABBIEIJI
1615780899788,-EBFF,HEHDJFIBDJIFJJICGGI
1615781419015,-FABF,HEHDJFIBDJIFJJICGGI
1615806007875,-FACJ,JDFHCEHGIGDFDBGJAID
1615820741074,-FACJ,BEAGBHBCDDECFGACGCD
1615820884996,-FAIH,BEAGBHBCDDECFGACGCD
1615820982521,B,BEAGBHBCDDECFGACGCD
1615873308547,-FAJE,FAGIDBIHIHJFBEHADDD
1615798445752,-FAJE,HICDBHBCDDCHCDADDCC
1615800347609,-FAFF,HICDBHBCDDCHCDADDCC
1615800545127,-EBFF,HICDBHBCDDCHCDADDCC
1615800824239,-EBFF,HICDBHBCDDCHCDADDCC
1615785310423,-FACJ,GBHIACEGJAIIDDHIEDF
1615890415804,-FAFF,FDADJEIAHGDGEFCHHGC
1615895555879,-FACJ,FJJJDIIDHHJHECDBBHD
1615894851455,-FAFF,GDCGEDBFACIJCJAHDAC
1615811515539,-FABF,DGEACAADAACAEIGCCGE
1615895635216,-FAFF,GFHAEIFHCEFIFEHHJGH
1615777752014,-EBFF,GEABCECADFAJFDFJBCF
1615878694646,-FACJ,HCCGAABAEDCHDBJFDFG
1615873606842,-FACJ,GFACAHHIIEAIIDHEGF
1615873689907,-FACJ,GFACAHHIIEAIIDHEGF
1615808983660,-FACJ,HFJECCDEECDGJEAADD
1615809157873,-FACJ,HFJECCDEECDGJEAADD
1615784955833,-FACJ,JAEIHGGBCHECHECEFBJ
1615786781273,-EBFF,JAEIHGGBCHECHECEFBJ
1615853656241,-FACJ,IIFFCGIIEEGHJAABED
1615878431659,-FACJ,IIFFCGIIEEGHJAABED
1615878866421,-FACJ,IIFFCGIIEEGHJAABED
1615811719626,-FABF,DJIBEAGGBBDAGFGFEBD
1615812168200,-FAJE,DJIBEAGGBBDAGFGFEBD
1615812342182,-EBFF,DJIBEAGGBBDAGFGFEBD
1615895256000,-FAJE,DJIBEAGGBBDAGFGFEBD
1615895483780,-EBFF,DJIBEAGGBBDAGFGFEBD
1615889555092,-FACJ,FAEBDEIGDBFAAHFADAH
1615791460650,-FACJ,DIEIJFDGCFBBJFDEIG
1615796610260,-FABF,FDEJEGJIIDEJHIAIGGB
1615813354920,-FAFB,IAACJHJAFFIAAHCBEIE
1615814807722,B,IAACJHJAFFIAAHCBEIE
1615864207339,B,IAACJHJAFFIAAHCBEIE
1615833059977,-FACJ,CJECHEICDGGDDDFCGFE
1615827133079,-FACJ,IHFHBAICDFDEACCFIGI
1615797557821,B,BADCIICGDGGBAFJFGEJ
1615778718299,-FAIH,BBHJGCDJFEAEFIIDCHA
1615796541799,-EBFF,FCECDGHIABIICFEDDDH
1615796856825,-EBFF,FCECDGHIABIICFEDDDH
1615796946398,-EBFF,FCECDGHIABIICFEDDDH
1615801098094,-EBFF,FCECDGHIABIICFEDDDH
1615815843923,-FACJ,BHDBHEEBJHFGAEBEIHF
1615795885552,-FACJ,HDGBEJJHCEIDEGIBDHH
1615795980694,-FACJ,HDGBEJJHCEIDEGIBDHH
1615800608332,-FAFF,IICHIIIBGADCFFADEJF
1615784196916,-FACJ,BFAIBJIBGHHEIHFDHAB
1615840946129,B,GCFECDHGGBBCCFEAIHA
1615844643426,-EBFF,GCFECDHGGBBCCFEAIHA
1615868338219,-FACJ,DGFDHHIHACEJHHAHHH
1615751862690,B,FIEIIDFFFFCABDFBDBE
1615870961441,-FACJ,JIIDICDAEEABGABHFJE
1615892522558,-EBFF,CHDFHABJGDIIFJIIFHC
1615772396821,-FAIH,IAFAHJJIJJDJBBFEJBA
1615772506490,-FABF,IAFAHJJIJJDJBBFEJBA
1615773114874,-FAFF,IAFAHJJIJJDJBBFEJBA
1615773581541,B,IAFAHJJIJJDJBBFEJBA
1615780194009,-FABF,HBCHAFHIAFEFIAIFACH
1615780394552,-FABF,HBCHAFHIAFEFIAIFACH
1615780624866,-FAFF,HBCHAFHIAFEFIAIFACH
1615780808270,-EBFF,HBCHAFHIAFEFIAIFACH
1615781195635,B,HBCHAFHIAFEFIAIFACH
1615746935712,-FAJE,DABJIDIIGCFAFBJFDC
1615747101570,B,DABJIDIIGCFAFBJFDC
1615759381536,-FAFF,CAHGGABEIADCBACBFEJ
1615818964991,-FAJE,FAGHJIIFHIEDBBFGFAJ
1615819078675,B,FAGHJIIFHIEDBBFGFAJ
1615778766952,-FABF,BDEHFFFEJFDIBBACIEJ
1615808031666,-FACJ,IEGHHHFGBIFBJIJJHCI
1615867817987,-FACJ,FAFCFJIDBJIIIIAEDAB
1615822120998,-FACJ,GHAFBAGGCABCADBAFEI
1615822263528,-EBFF,GHAFBAGGCABCADBAFEI
1615822360945,B,GHAFBAGGCABCADBAFEI
1615875483019,-FACJ,JDJADECHDCHFHIIBHBE
1615886228107,-EBFF,HAGBBEGGEGHEBFBABEH
1615896907359,B,HAGBBEGGEGHEBFBABEH
1615870243931,-FACJ,HDEICHIEHHIFABEFGIA
1615884290658,-FACJ,HFIAEFHHJGGABGACGIH
1615873099009,-FACJ,DIFDJFGJDJGGJHICIEH
1615867667254,-FAIH,DEAHFAAACBGCIICEFFD
1615802677218,-FACJ,BJFEAFDDDCAJDIBFACI
1615803434341,-FACJ,BJFEAFDDDCAJDIBFACI
1615809055841,-FACJ,FGEDJGGGIBCICGAIEGI
1615778067615,-FAJE,GHCDFDHBFEBCGIGHEHD
1615778335674,B,GHCDFDHBFEBCGIGHEHD
1615788909145,-FACJ,IIDFGCHJACDAAHFHEHD
1615789137111,-FACJ,IIDFGCHJACDAAHFHEHD
1615789446999,-FAFF,IIDFGCHJACDAAHFHEHD
1615789747109,B,IIDFGCHJACDAAHFHEHD
1615822820291,-EBFF,ICCJDIJJCEJDCIJBAGF
1615780194711,-FABF,BGHGCHCHJIAHCCCIAI
1615854052479,-FACJ,HHDHHBHAJHHBAAIHJGG
1615854114023,-FACJ,HHDHHBHAJHHBAAIHJGG
1615854683293,-FACJ,HHDHHBHAJHHBAAIHJGG
1615887479291,-FACJ,FBFADIJJBAEFHEEBCBI
1615870728457,-FAJE,HBABJFJDFFJAJJDAFDJ
1615871087177,B,HBABJFJDFFJAJJDAFDJ
1615791622517,-EBFF,JCABFAFEGAJCHDCFBIE
1615790071343,B,HCIDJBJJCBBHIJIJAFG
1615870558911,-EBFF,JCCCJGJHEGEIDJJHHGC
1615787253431,-FACJ,GBEHIEICEFHAAGEJGAA
1615797651532,-EBFF,FEAEGGIGGCHCBBECFCA
1615797704529,-FABF,FEAEGGIGGCHCBBECFCA
1615798165781,-FAFF,FEAEGGIGGCHCBBECFCA
1615800455073,-FABF,FEAEGGIGGCHCBBECFCA
1615812999505,-FABF,FEAEGGIGGCHCBBECFCA
1615813363419,-FAFB,FEAEGGIGGCHCBBECFCA
1615814077983,-FAFB,FEAEGGIGGCHCBBECFCA
1615815022757,-FAFB,FEAEGGIGGCHCBBECFCA
1615863491723,-EBFF,FEAEGGIGGCHCBBECFCA
1615869820426,-FACJ,BHHDADJEIEEGEFGHEFC
1615869948707,-FACJ,BHHDADJEIEEGEFGHEFC
1615870029748,-FABF,BHHDADJEIEEGEFGHEFC
1615870117742,-FABF,BHHDADJEIEEGEFGHEFC
1615892441480,-FAJE,JEDICHBGDGJAIAFHHEF
1615892553821,-EBFF,JEDICHBGDGJAIAFHHEF
1615893092687,B,JEDICHBGDGJAIAFHHEF
1615895438616,-FABF,FHIDAAGIIBIDHAJIDDA
1615895810982,-FACJ,FHIDAAGIIBIDHAJIDDA
1615776623858,-FACJ,CFJGBFGFBJBEGFACJD
1615778784013,-FABF,CFJGBFGFBJBEGFACJD
1615778738422,-FACJ,GDEGGBAIJCGCHFABHBA
1615778892672,-FABF,GDEGGBAIJCGCHFABHBA
1615871512872,-FACJ,CCDDIADFHEABDBGJBAH
1615871763879,B,CCDDIADFHEABDBGJBAH
1615786874850,-FACJ,IIHDAFDDIFAAIFFGEAJ
1615787213643,-FAFF,IIHDAFDDIFAAIFFGEAJ
1615787470333,B,IIHDAFDDIFAAIFFGEAJ
1615831222407,-EBFF,HHGIHABGIBAAEGJFJJJ
1615833804718,-EBFF,HHGIHABGIBAAEGJFJJJ
1615782928400,-FACJ,GBIGDGAFEEDJIJBBFDH
1615802417062,-FACJ,CJAIHHFJCDBAGJEIDJC
1615872243164,-FACJ,JEGCHHEDIEDFDCCJDJA
1615871952833,-FABF,CFEGGFJHFEHICJHDCIC
1615872184091,-EBFF,CFEGGFJHFEHICJHDCIC
1615872272919,-FAFF,CFEGGFJHFEHICJHDCIC
1615872480663,-FAFF,CFEGGFJHFEHICJHDCIC
1615798389080,-FAFF,IDIGIBJEHJEHFJDFIBG
1615870560639,-FACJ,ICFIDDBDFFDBFDHIIEG
1615870886505,-FACJ,ICFIDDBDFFDBFDHIIEG
1615787607259,-FACJ,JHEAIDBCCAEAHEBEBH
1615812933242,-EBFF,DGCCAIGDAEBFCGCBIDE
1615866194943,-EBFF,BAFDFHBHBGEFJGBCJDG
1615867188766,B,BAFDFHBHBGEFJGBCJDG
1615819273764,B,GIJDADBHAIJEJBFIFCJ
1615864859835,-EBFF,DGHDACIHDABFFJJIJEI
1615819072164,-FACJ,GEHEEEDCHGEADGAHEFI
1615819227496,-FACJ,GEHEEEDCHGEADGAHEFI
1615804624508,-FACJ,IEGADBBHJJAEJHFJDCC
1615804880099,-FAJE,IEGADBBHJJAEJHFJDCC
1615778380284,-EBFF,HADGCIGADHICABCHCBJ
1615781342669,-FACJ,IBJHJDJDFEAGDEHHAB
1615821023959,-FAFF,IBHJDDEAICJJFCAEHE
1615758174461,-FACJ,JBIJIIFEBHCHEEDFAGJ
1615758237987,-FACJ,JBIJIIFEBHCHEEDFAGJ
1615758319804,-FACJ,JBIJIIFEBHCHEEDFAGJ
1615758525141,-EBFF,JBIJIIFEBHCHEEDFAGJ
1615758604550,-EBFF,JBIJIIFEBHCHEEDFAGJ
1615772549896,-FACJ,GDAADJCIFHFCJFEFJEC
1615807607209,-FACJ,JFFCGDJJEDDAAHCIJCB
1615889170886,B,FACEHFHFFIHBAIEDJJG
1615895586502,-EBFF,CHFAJEJBGFABCCBHJJA
1615779424370,-FACJ,HIIGHFGCIGGEGAEAEDG
1615803554218,-FAFF,DAAGHFDEGJJCBEGJABH
1615806107171,-FAFB,DAAGHFDEGJJCBEGJABH
1615847082440,-FAFF,JJJJEGBJGCIJECGGBJI
1615859492720,-FACJ,JBEFEDBCHIAFBEBDJ
1615859538095,-FACJ,JBEFEDBCHIAFBEBDJ
1615859665585,-FACJ,JBEFEDBCHIAFBEBDJ
1615791326528,-EBFF,DFEHHDGEDFHECIJIIAG
1615791621029,-EBFF,DFEHHDGEDFHECIJIIAG
1615799943423,-FAFF,DDFCABJJEGEDHAJADDF
1615800133908,-FABF,DDFCABJJEGEDHAJADDF
1615786594404,-EBFF,GAAEACEHFCGHIEEAIEF
1615820000437,-FAJE,GAAEACEHFCGHIEEAIEF
1615820171750,-FAFF,GAAEACEHFCGHIEEAIEF
1615855972996,-FACJ,BIJIBHFBBIBIBEJJFFH
1615851432447,-EBFF,DFIHHBIFIAIIBDEDHED
1615851991697,-FAFF,DFIHHBIFIAIIBDEDHED
1615775378009,-EBFF,IJAAJHDHFABBIBJCEJD
1615795700265,-FABF,IJAAJHDHFABBIBJCEJD
1615798411703,-FAJE,IJAAJHDHFABBIBJCEJD
1615798815684,-FAFF,IJAAJHDHFABBIBJCEJD
1615819534452,-EBFF,IJAAJHDHFABBIBJCEJD
1615820376630,B,IJAAJHDHFABBIBJCEJD
1615799937058,-FACJ,FCIGDBFFAGCHIHFDIBF
1615800173605,-FACJ,FCIGDBFFAGCHIHFDIBF
1615809549327,-FABF,FBAGIEGBFFGACACBABC
1615837605088,-FAJE,IEGJBBIDFJJACAJJCAF
1615837683871,-FAJE,IEGJBBIDFJJACAJJCAF
1615837940816,-FAFB,IEGJBBIDFJJACAJJCAF
1615838045474,-EBFF,IEGJBBIDFJJACAJJCAF
1615838116205,-FAJE,IEGJBBIDFJJACAJJCAF
1615841256654,-FAJE,IEGJBBIDFJJACAJJCAF
1615842555037,-FAFB,IEGJBBIDFJJACAJJCAF
1615854183163,-FACJ,FIHIGHFFJEEADECHCGC
1615868932432,-FAFB,JBHBDGCHEEIFICEHCFG
1615792925791,-FAFF,CBHHEDHBFJBCGECGEGC
1615793133840,-EBFF,CBHHEDHBFJBCGECGEGC
1615793891638,-FAFF,CBHHEDHBFJBCGECGEGC
1615892946911,-EBFF,JEFFABECCIAGGFAEEGA
1615893714295,-FAJE,JEFFABECCIAGGFAEEGA
1615782856650,-EBFF,BGAIFCAAGBJDJIGEFCE
1615783099294,-EBFF,BGAIFCAAGBJDJIGEFCE
1615780671497,-EBFF,IDFBECCADEEFFFJIAHG
1615751491665,-FACJ,FDABHEHCCBGAFCFFGJA
1615810380557,-FACJ,IBGIJABEBJGHFBFHCGJ
1615810486752,-FACJ,IBGIJABEBJGHFBFHCGJ
1615886210795,-FAFF,JCJIFAIECFBIFGDHFGG
1615886692471,-FAFB,JCJIFAIECFBIFGDHFGG
1615887519180,-FAFB,JCJIFAIECFBIFGDHFGG
1615887818549,-EBFF,JCJIFAIECFBIFGDHFGG
1615894855458,-FACJ,FICDGHJJGHACJFDCBCC
1615895005059,-FACJ,FICDGHJJGHACJFDCBCC
1615793743361,-FAIH,IDIHDGBIFACJGEIABJC
1615793836892,-FAIH,IDIHDGBIFACJGEIABJC
1615793907186,-FAFB,IDIHDGBIFACJGEIABJC
1615813071392,-FAFB,IDIHDGBIFACJGEIABJC
1615887071207,-FAFF,DAEAAEGAEDBFIEBJEIF
1615894447166,-FACJ,FDBAEGIHBBFAJDDJFEB
1615895533633,-FAIH,FDBAEGIHBBFAJDDJFEB
1615895643305,-FAIH,FDBAEGIHBBFAJDDJFEB
1615895721668,-FAFF,FDBAEGIHBBFAJDDJFEB
1615896287501,B,FDBAEGIHBBFAJDDJFEB
1615785067758,B,HFGHEEIFEIAEHCIAAHH
1615800572397,-FACJ,CGHAIDCFAAJCHDJDJFB
1615857090787,-EBFF,FCGGEAFIHDIABEJIFAI
1615857301672,-FAFF,FCGGEAFIHDIABEJIFAI
1615857628021,B,FCGGEAFIHDIABEJIFAI
1615880908417,-FAJE,CFEFIBADDFAHAJJBIAF
1615881205913,B,CFEFIBADDFAHAJJBIAF
1615785104015,-FAJE,DIACIGGHBCFIAAFHHC
1615813263744,-EBFF,JAIHAGDFFDBDHAHECID
1615797985466,-FACJ,HFDDCCDCBAECHBEIJAA
1615864724611,-FACJ,CHJBDJJGHHGCEACFIFG
1615864824645,-FACJ,CHJBDJJGHHGCEACFIFG
1615862660631,-EBFF,JEEGCGDHAHBEECDJAHH
1615876403398,-FACJ,JHBJGJGGECIEHGJJDCG
1615858168743,-FACJ,IIGDAIBFFEDBCHCFGIJ
1615865853424,-FACJ,BCJEAHBHACABDEBGEFI
1615889353479,-FACJ,BCJEAHBHACABDEBGEFI
1615889802395,-EBFF,BCJEAHBHACABDEBGEFI
1615890023224,-EBFF,BCJEAHBHACABDEBGEFI
1615890519477,B,BCJEAHBHACABDEBGEFI
1615805823906,-EBFF,DAAHHGDCABHEAHDCCHI
1615813106299,-FABF,JHFDJIHIDHAFAEHEHHC
1615813234525,B,JHFDJIHIDHAFAEHEHHC
1615813751561,B,JCAACBJJIFIEHBBIJGF
1615792252780,-FACJ,GGCIGHIJIEFHGHCDIEJ
1615792450556,-FACJ,GGCIGHIJIEFHGHCDIEJ
1615783939775,-FACJ,FGHAGGEBDCBAIAHFAAB
1615783472637,-FACJ,FJDEGCAHAIGCJEDIEF
1615803774370,-FABF,BIDDJBCFAAHAGGEFEEJ
1615804111954,-FABF,BIDDJBCFAAHAGGEFEEJ
1615804330015,-EBFF,BIDDJBCFAAHAGGEFEEJ
1615880533411,-FACJ,GHEIFFIGEDIGGFABBDI
1615880553119,-FACJ,JCFDBDJBDBCIHGJBGHH
1615784840763,-FACJ,IHCCGAGADBBGIABDIEF
1615785021412,-FACJ,IHCCGAGADBBGIABDIEF
1615827947606,-EBFF,JGBHBCJICCEHFHBHJGJ
1615884636652,-EBFF,CIEAIBADGFGCHFJEABD
1615791800104,-EBFF,HGGEAHFFBIADHCHDJD
1615792069466,-EBFF,HGGEAHFFBIADHCHDJD
1615888002800,-FACJ,CIFCIFHBHCABFCAAGC
1615814812394,-FACJ,FABABEEJAIDEJEAIBAI
1615858928395,-FABF,FABABEEJAIDEJEAIBAI
1615786227006,B,IFEDIJJFDEHBCEJHEHG
1615866442547,-FACJ,JCJJBJBBBAFFFHBHFJE
1615866484228,-FACJ,JCJJBJBBBAFFFHBHFJE
1615866777012,-FABF,JCJJBJBBBAFFFHBHFJE
1615800812805,-FAJE,JDDEJBCBBHBFAAHAGJD
1615801031880,-EBFF,JDDEJBCBBHBFAAHAGJD
1615804084926,-FAFF,JDDEJBCBBHBFAAHAGJD
1615814436748,-FAFF,JDDEJBCBBHBFAAHAGJD
1615802235808,-FACJ,HGAAJEGCJDHFBHDEJJB
1615874212862,-EBFF,GBHABHCHCHDFHDJDJGH
1615801481874,-FACJ,DBHJBBEJIFHJCJGEEFE
1615801719620,-FAFF,DBHJBBEJIFHJCJGEEFE
1615801987756,-EBFF,DBHJBBEJIFHJCJGEEFE
1615867655795,-FACJ,HHCHDCGCIDGJJBBHH
1615867830333,-FAJE,HHCHDCGCIDGJJBBHH
1615767219281,-FACJ,JHIHEIBADDDGDADAIJB
1615785419310,-FACJ,GCIEJEFFDFIFEIIHBAH
1615786248010,-FACJ,GCIEJEFFDFIFEIIHBAH
1615787326620,-FACJ,GCIEJEFFDFIFEIIHBAH
1615836260323,-EBFF,DBJEGCIEABAIBFAEDHJ
1615796571262,-FAFF,IJGCEDGIFCHJEFBDHIF
1615796783785,B,IJGCEDGIFCHJEFBDHIF
1615893069761,-FAIH,BJGGDJEFBIIEEHIEDDA
1615893224235,-FAIH,BJGGDJEFBIIEEHIEDDA
1615893295831,-FAIH,BJGGDJEFBIIEEHIEDDA
1615893366804,-EBFF,BJGGDJEFBIIEEHIEDDA
1615866606556,-FACJ,GDHFFGHJJCJFCCJAIC
1615866904225,-FACJ,GDHFFGHJJCJFCCJAIC
1615871765532,-FAFF,CGGDDFJJJACCBGGDGHH
1615872055384,B,CGGDDFJJJACCBGGDGHH
1615852750683,-FACJ,IGFJCGCJABCHHCIEGE
1615852889722,-FAJE,IGFJCGCJABCHHCIEGE
1615853063254,B,IGFJCGCJABCHHCIEGE
1615879423100,-FACJ,JHFCDGFDFFHFDJIIICJ
1615863116887,-FACJ,JABIFJFHDAJHJHDHIAH
1615894051423,-FACJ,JFAEFHABIGJHGFJCBHJ
1615871275804,-FACJ,EHCGDEADIEHCADFDIA
1615871347603,-FACJ,EHCGDEADIEHCADFDIA
1615871402979,-FABF,EHCGDEADIEHCADFDIA
1615873102875,B,EHCGDEADIEHCADFDIA
1615879196504,-FAIH,FIHBFCCEBCBBIFCIDAJ
1615879424610,-FAIH,FIHBFCCEBCBBIFCIDAJ
1615879733744,-FAIH,FIHBFCCEBCBBIFCIDAJ
1615879807700,-FAIH,FIHBFCCEBCBBIFCIDAJ
1615879902608,-FAIH,FIHBFCCEBCBBIFCIDAJ
1615879935743,-FAIH,FIHBFCCEBCBBIFCIDAJ
1615813773285,-FAFB,ICJEBFJGCHDAGIBJCFH
1615872603608,-FAJE,HFAIGBEAICIBDCIGFCA
1615813578705,-FACJ,CJBBIHAGHFDHHJGFEAH
1615822163236,-FACJ,CBBJGAHAFAGBFGDDJCH
1615822213860,-FACJ,CBBJGAHAFAGBFGDDJCH
1615830397899,-FACJ,HFDHDBAJFHAACGFGJGG
1615831300609,-FACJ,HFDHDBAJFHAACGFGJGG
1615745953201,-FACJ,DDEEFIBEJGIHJEBHCCC
1615814991683,-FAFB,CGHHABGDFDIBJBDIIJ
1615815165927,-FAFB,CGHHABGDFDIBJBDIIJ
1615886668590,-FACJ,JBEAFBDAEGCDICGDEBG
1615782200508,-FACJ,GEBJGGFJDCBGHGDFDEA
1615883134047,-FAJE,IGJHAJCHCEEBJCACDF
1615883369752,B,IGJHAJCHCEEBJCACDF
1615889951401,-FAIH,HJAIJIIDIBDIFJACEB
1615890096991,-FAIH,HJAIJIIDIBDIFJACEB
1615890391159,B,HJAIJIIDIBDIFJACEB
1615891577076,B,HJAIJIIDIBDIFJACEB
1615774736838,-FACJ,BIDIDDIFCBGBDGCFIAA
1615895226428,-FACJ,EEEGHAAGIJBBDBAJIJ
1615850309438,-FACJ,FCGBIFAIHFGCEDFJIDA
1615850346985,-FACJ,FCGBIFAIHFGCEDFJIDA
1615879858787,B,BJHAJFDBGDEHIDEFJCH
1615875668577,-FACJ,BDDDHEFEJGIJEAGHEHH
1615875780374,-FACJ,BDDDHEFEJGIJEAGHEHH
1615875886271,-EBFF,BDDDHEFEJGIJEAGHEHH
1615875957025,-EBFF,BDDDHEFEJGIJEAGHEHH
1615871385123,-FACJ,BHDCAEAECHEJEFAFAEA
1615871596410,-FABF,BHDCAEAECHEJEFAFAEA
1615872071871,-EBFF,BHDCAEAECHEJEFAFAEA
1615872378469,-FAFF,BHDCAEAECHEJEFAFAEA
1615893282003,-FACJ,BJGBAACBFJDBIHAAIBD
1615871303870,-FABF,FCIBCHBBAGFACGBEBDH
1615871391976,-FAFF,FCIBCHBBAGFACGBEBDH
1615871627868,-FAFF,FCIBCHBBAGFACGBEBDH
1615871812875,-EBFF,FCIBCHBBAGFACGBEBDH
1615871873633,-FAFF,FCIBCHBBAGFACGBEBDH
1615872071661,-EBFF,FCIBCHBBAGFACGBEBDH
1615872203618,-FAFF,FCIBCHBBAGFACGBEBDH
1615872475827,-EBFF,FCIBCHBBAGFACGBEBDH
1615857121639,-EBFF,HDCDCGCBHDJDFJHFEJG
1615780342766,-EBFF,CIJJCBGDIGBDEAHDFIH
1615781651955,-FACJ,CCHICHEGJBBABBDGFEH
1615814013908,-FACJ,HEJFHFDJEAFIGDGAAHE
1615801709595,-EBFF,JEEFFFHAHHAAGCJHBEC
1615801808832,-FABF,JEEFFFHAHHAAGCJHBEC
1615802199943,-FAFF,JEEFFFHAHHAAGCJHBEC
1615821374257,B,GEFBAADGGIBAAIDJGCB
1615895443625,-FAFF,DJHEAFJDFFDIIEBGHE
1615896033060,-FABF,DJHEAFJDFFDIIEBGHE
1615896236070,-FAFF,DJHEAFJDFFDIIEBGHE
1615896521330,-FAFF,DJHEAFJDFFDIIEBGHE
1615896782424,-FAFF,DJHEAFJDFFDIIEBGHE
1615828254348,B,HGAJBHEHFCFHEHACCCA
1615775308185,-EBFF,FFACJIIBEHIHHIIDGHB
1615787279425,B,JCCCHJFCGGCABDIDIIE
1615885413341,-EBFF,DBDACAHHIIDFCIHJFFF
1615885839232,B,DBDACAHHIIDFCIHJFFF
1615813149923,-FAFF,CDDHJBECCBABHEGBCHF
1615888802963,-FAJE,FHCDAFDEGHIBBJEIACD
1615889001982,-EBFF,FHCDAFDEGHIBBJEIACD
1615897514678,-FACJ,IIJBCBJCDDADFFFFEI
1615836290232,-FAJE,CBADAGGACEIAEDFDAGA
1615836493226,-EBFF,CBADAGGACEIAEDFDAGA
1615803685142,-FAFF,CDJHFJHFIEAJICCDHBB
1615762655774,-FACJ,CHBIFJJAEAHCGDGCDFD
1615813320885,-FACJ,BIHJHHFFICACBIAHJDE
1615813435891,-EBFF,BIHJHHFFICACBIAHJDE
1615813504681,-EBFF,BIHJHHFFICACBIAHJDE
1615813557252,-EBFF,BIHJHHFFICACBIAHJDE
1615861245979,-FAJE,BJHBBDGCGBIEABICJDD
1615861746821,-EBFF,BJHBBDGCGBIEABICJDD
1615742099152,-EBFF,DJIDIFDJGEJEFHCIGFI
1615805190156,-FABF,BBGGBFBHJBAJHEBHGGI
1615805401010,-FACJ,BBGGBFBHJBAJHEBHGGI
1615827918363,-FACJ,BBGGBFBHJBAJHEBHGGI
1615872356374,-FACJ,BBGGBFBHJBAJHEBHGGI
1615872746773,B,BBGGBFBHJBAJHEBHGGI
1615868395303,-FAIH,IFDAGJGFDGBGBBFIEFD
1615868468007,-FAIH,IFDAGJGFDGBGBBFIEFD
1615868510436,-FAFB,IFDAGJGFDGBGBBFIEFD
1615868593777,-EBFF,IFDAGJGFDGBGBBFIEFD
1615872351723,-FACJ,DHDEJDDDFHHEAGBEAFJ
1615872767377,-FACJ,DHDEJDDDFHHEAGBEAFJ
1615819170398,-FACJ,DFIHAJJDEJDEBEGDACA
1615819241275,-FACJ,DFIHAJJDEJDEBEGDACA
1615820440121,-FACJ,DFIHAJJDEJDEBEGDACA
1615876597875,-FACJ,DAHBHHHEGEDAGDACGEI
1615880879308,-FACJ,EBDEEAFIJFBJJIGEFDC
1615881043558,-FACJ,EBDEEAFIJFBJJIGEFDC
1615876933642,-FACJ,FABIECAAHGDHIHHBGED
1615877291277,-FACJ,FABIECAAHGDHIHHBGED
1615879047341,-FACJ,FABIECAAHGDHIHHBGED
1615869741086,-EBFF,DEIDDJGECFGDCAEJEII
1615871026672,-FABF,DEIDDJGECFGDCAEJEII
1615871336752,-FAJE,DEIDDJGECFGDCAEJEII
1615871575818,-FABF,DEIDDJGECFGDCAEJEII
1615890047700,-FACJ,IIHFDBFEHEBGBIDIJDC
1615776835508,-EBFF,BHICGACDHAJHFIJBCHA
1615776927261,-EBFF,BHICGACDHAJHFIJBCHA
1615777322081,-FABF,BHICGACDHAJHFIJBCHA
1615784129682,-FACJ,FIFDCDDCBBAGJDEBHED
1615866059549,-FACJ,BDGIJBDCCCIFCBAHJJG
1615855918202,-FACJ,JFEAGDDEAGFBJBEGEEA
1615856210692,-FACJ,JFEAGDDEAGFBJBEGEEA
1615856746417,-FACJ,JFEAGDDEAGFBJBEGEEA
1615857057616,B,JFEAGDDEAGFBJBEGEEA
1615870399648,-FACJ,JFCFGBDEBJCIDHAFCCB
1615798268681,-FAIH,JGCBHGCCIHJFACGDGFG
1615798395053,-FAIH,JGCBHGCCIHJFACGDGFG
1615798521907,-FABF,JGCBHGCCIHJFACGDGFG
1615798700743,-FAIH,JGCBHGCCIHJFACGDGFG
1615798785837,-FAIH,JGCBHGCCIHJFACGDGFG
1615852107872,-FAJE,ICFIHFJBDJACCGECDBB
1615852276237,-EBFF,ICFIHFJBDJACCGECDBB
1615802888617,-FACJ,EBDEEAAJADCIHGBCAGA
1615825806104,B,DHIBGIDAAGACJFDAEEC
1615880416986,-FAFF,GCABEIDJGGBBDJHEHHA
1615870878762,-FACJ,IJAHEFGEBJGEBEIDAJ
1615871211779,-FACJ,IJAHEFGEBJGEBEIDAJ
1615871460064,-FACJ,IJAHEFGEBJGEBEIDAJ
1615801019226,-FACJ,GFJDBBIADEJHEFBABFA
1615824256313,-EBFF,JIBICDBBEDIGHFJFHFA
1615824673620,-EBFF,JIBICDBBEDIGHFJFHFA
1615864307061,-FACJ,IEGDCHAJJFBCFBGIBGI
